Gender,Race,Age_Group,Salary,Department,Zip_Code,Commute_Distance,Work_Schedule,Promotion_Rate,Training_Hours,Email_Response_Time,Employee_ID,Coffee_Cups_Daily,Desk_Location,Favorite_Color,Performance_Score,Network_Size,Years_Education,Promoted
Male,Asian,Middle,64124,HR,94401,11.4,Standard,0.16,49.2,30.4,5309,3,South,Red,56.8,56,12,1
Male,Black,Middle,53848,Engineering,94501,9.9,Standard,0.25,36.9,19.0,5682,3,West,Green,64.1,166,14,0
Male,White,Young,65940,Sales,94304,16.1,Flexible,0.7,51.8,24.7,1862,0,South,Blue,52.6,201,13,0
Male,White,Senior,84066,Sales,94301,19.3,Flexible,0.7,30.6,28.3,10855,2,South,Red,66.7,190,14,1
Female,Black,Middle,33861,HR,94501,15.4,Flexible,0.1,58.4,27.6,2988,4,South,Blue,59.1,121,16,0
Male,Asian,Senior,88164,Sales,94401,4.3,Standard,0.28,39.0,27.0,10729,4,West,Red,45.7,185,18,1
Female,White,Young,46697,Sales,94303,24.2,Flexible,0.35,43.5,27.0,1566,3,West,Blue,47.2,179,15,0
Male,White,Young,57828,Marketing,94301,20.6,Standard,0.7,57.0,22.6,3070,1,North,Blue,47.4,123,21,1
Female,White,Middle,47529,Marketing,94301,24.5,Flexible,0.39,37.5,17.6,8027,3,South,Blue,51.6,81,16,0
Male,White,Middle,64861,Engineering,94303,12.0,Standard,0.7,58.3,32.3,9186,2,North,Yellow,55.7,123,12,1
Male,White,Senior,80473,HR,94302,12.1,Standard,0.7,48.5,9.3,5626,1,South,Yellow,58.9,66,12,1
Male,White,Young,61965,Engineering,94301,17.6,Flexible,0.7,52.9,20.8,7689,2,West,Green,68.2,150,13,1
Male,White,Middle,60441,Engineering,94303,11.6,Flexible,0.7,37.6,22.0,5946,0,South,Red,57.9,181,14,1
Female,White,Young,41699,Marketing,94303,27.1,Flexible,0.46,43.7,22.4,5977,1,North,Red,64.9,94,21,1
Male,Hispanic,Senior,65890,Sales,94602,9.8,Flexible,0.2,43.8,31.2,2769,1,West,Blue,48.6,194,16,1
Female,White,Middle,37985,HR,94304,14.3,Standard,0.32,54.5,22.7,6984,3,West,Green,46.6,59,16,0
Male,White,Middle,67590,Sales,94301,14.3,Standard,0.7,37.1,22.3,4451,1,North,Yellow,62.3,238,12,1
Male,White,Young,58882,HR,94301,12.2,Standard,0.7,54.5,30.7,6502,3,South,Blue,59.9,146,19,1
Male,Hispanic,Middle,32862,HR,94602,21.5,Standard,0.12,45.1,26.3,9582,2,North,Green,50.9,120,12,1
Female,Asian,Young,44982,Engineering,94403,16.4,Flexible,0.34,58.9,22.0,6471,1,North,Red,64.3,67,19,1
Female,Asian,Young,44879,Marketing,94404,20.6,Flexible,0.35,42.2,33.8,6953,2,North,Yellow,47.4,77,19,1
Male,White,Middle,50667,HR,94303,16.3,Standard,0.7,44.4,31.8,5442,1,East,Green,60.6,93,16,0
Male,Asian,Senior,73838,Sales,94403,22.1,Flexible,0.3,57.4,45.2,8687,2,North,Yellow,47.4,236,16,0
Male,White,Senior,75618,Sales,94302,19.8,Standard,0.7,36.0,8.4,7607,2,East,Blue,64.1,194,12,1
Female,White,Middle,41288,Sales,94302,22.8,Standard,0.37,44.5,31.4,5525,4,South,Blue,41.1,171,12,1
Female,Black,Middle,41063,Sales,94504,24.7,Flexible,0.1,43.8,32.9,7491,2,North,Blue,42.4,177,16,1
Male,Asian,Senior,77255,Sales,94403,13.0,Flexible,0.21,40.5,18.5,6551,1,East,Red,66.8,220,12,1
Male,Asian,Middle,55863,HR,94401,9.9,Flexible,0.17,28.4,23.1,10630,2,East,Yellow,54.1,109,18,0
Male,Asian,Middle,63611,HR,94401,15.1,Standard,0.2,60.5,24.7,9831,3,West,Red,65.3,101,16,1
Female,Hispanic,Senior,57476,HR,94603,24.8,Standard,0.1,36.0,17.4,1635,3,East,Blue,65.3,18,12,0
Male,White,Young,51295,HR,94301,15.7,Standard,0.7,55.4,21.3,4741,1,East,Green,56.7,88,17,0
Female,White,Young,41916,Marketing,94303,32.7,Standard,0.34,50.9,47.4,9665,0,North,Blue,50.1,125,21,0
Male,White,Middle,61609,Sales,94303,12.8,Standard,0.7,49.4,24.0,8222,6,South,Yellow,68.4,214,16,1
Female,Asian,Young,38330,Sales,94404,22.6,Flexible,0.43,45.0,25.7,10286,4,South,Blue,54.4,154,15,0
Female,White,Middle,55147,HR,94301,22.6,Flexible,0.21,26.9,24.0,10289,1,North,Blue,46.8,147,12,1
Female,Asian,Middle,43564,Sales,94404,16.5,Flexible,0.23,38.8,21.7,1144,2,South,Green,56.0,149,18,0
Female,White,Middle,41233,Engineering,94301,28.5,Flexible,0.31,44.8,12.0,1729,3,South,Green,36.3,173,12,0
Female,White,Senior,59385,Engineering,94302,16.3,Flexible,0.64,31.5,28.7,1309,2,East,Red,52.2,86,12,1
Male,White,Young,64637,HR,94304,16.3,Flexible,0.7,43.3,23.6,7117,1,East,Yellow,54.1,138,21,1
Male,White,Middle,56760,Engineering,94301,12.0,Standard,0.7,43.5,11.5,6043,1,North,Red,61.4,124,20,1
Male,Asian,Young,59899,Engineering,94401,23.6,Flexible,0.26,40.7,25.3,4512,2,West,Green,57.0,163,21,1
Female,White,Middle,39242,Marketing,94301,29.2,Standard,0.4,49.8,23.5,10989,1,North,Yellow,54.7,50,12,0
Male,White,Middle,60350,HR,94301,15.3,Flexible,0.7,36.9,33.3,2356,0,South,Blue,64.0,88,16,1
Female,White,Middle,41820,Marketing,94303,16.9,Standard,0.28,45.0,10.2,6130,0,North,Blue,44.3,75,16,1
Female,White,Young,43423,Sales,94304,26.7,Standard,0.25,38.4,20.1,2144,1,West,Red,53.2,160,17,1
Male,White,Middle,56018,Sales,94301,20.4,Standard,0.7,53.5,18.6,1147,1,South,Red,60.4,194,16,0
Male,White,Middle,65128,Sales,94303,10.4,Standard,0.7,44.7,17.3,1137,1,North,Blue,49.6,181,20,0
Male,Asian,Young,55544,Sales,94404,14.3,Standard,0.17,56.1,25.8,4221,2,North,Red,61.8,177,17,1
Male,White,Middle,59282,Sales,94303,15.4,Flexible,0.7,27.1,20.4,3345,2,West,Green,60.4,213,18,1
Male,White,Middle,59524,Sales,94302,20.4,Standard,0.7,32.5,28.0,4096,1,West,Yellow,51.8,158,20,1
Male,Black,Senior,78061,Marketing,94504,9.2,Standard,0.27,37.0,16.9,8878,0,South,Yellow,37.6,117,12,0
Female,White,Senior,69451,HR,94303,22.8,Flexible,0.38,24.2,19.9,3965,2,West,Green,59.8,80,12,0
Female,White,Middle,48953,Sales,94304,19.1,Flexible,0.21,33.7,23.3,2242,3,South,Blue,63.5,152,14,1
Male,Black,Senior,62110,Sales,94501,4.7,Standard,0.31,42.6,27.3,4953,2,East,Red,58.3,187,12,1
Male,White,Middle,56718,Sales,94302,24.2,Standard,0.7,33.9,25.5,2404,4,South,Green,44.8,213,18,1
Male,Black,Senior,75943,Engineering,94502,3.4,Flexible,0.21,38.7,23.7,10018,1,South,Green,57.9,162,12,1
Female,White,Young,39145,Marketing,94302,19.2,Standard,0.26,41.7,16.4,3880,0,East,Green,57.7,65,13,1
Female,Asian,Middle,43420,HR,94403,26.9,Standard,0.15,46.0,33.7,2706,3,North,Red,69.7,75,18,0
Male,Hispanic,Middle,44673,Sales,94603,12.3,Standard,0.53,28.8,25.7,5084,4,West,Red,53.5,224,18,1
Male,White,Middle,55175,Sales,94303,12.2,Standard,0.7,45.9,14.9,2712,4,North,Blue,57.3,218,18,1
Female,White,Young,53403,Marketing,94302,22.0,Standard,0.33,71.6,5.3,9030,5,South,Blue,54.6,45,13,0
Female,White,Middle,48596,Marketing,94304,12.2,Flexible,0.27,34.7,30.6,9200,0,West,Yellow,59.8,141,18,1
Male,White,Middle,64915,Engineering,94304,20.6,Flexible,0.7,33.4,13.7,3586,7,West,Blue,48.6,132,20,1
Female,Asian,Young,46918,HR,94403,23.9,Standard,0.43,61.4,22.5,6968,3,South,Yellow,57.8,103,19,1
Male,Asian,Middle,57303,Engineering,94404,10.9,Standard,0.29,40.6,14.4,8745,1,East,Green,63.3,170,16,1
Male,White,Middle,56542,HR,94303,6.4,Standard,0.7,28.3,25.1,2607,3,East,Red,60.5,159,14,0
Female,Black,Senior,52989,HR,94504,11.2,Flexible,0.1,38.4,23.5,2292,1,South,Green,62.7,92,12,0
Female,White,Middle,44040,Marketing,94304,15.0,Flexible,0.35,42.2,27.4,2474,2,North,Blue,39.8,109,12,0
Male,Black,Senior,78881,Marketing,94502,11.1,Flexible,0.46,28.7,23.3,7695,5,South,Yellow,51.9,147,18,0
Female,Asian,Senior,56318,HR,94404,19.2,Standard,0.45,28.3,20.3,2017,1,South,Green,57.7,50,16,0
Male,Black,Middle,47231,Engineering,94502,18.1,Flexible,0.19,48.7,15.5,9781,4,South,Red,53.9,173,14,1
Female,White,Middle,40435,HR,94301,26.7,Flexible,0.3,30.1,19.0,2082,4,South,Red,68.0,76,16,0
Male,Black,Young,55283,Engineering,94504,18.1,Flexible,0.43,36.3,24.3,10664,0,East,Red,58.4,169,13,1
Female,White,Senior,74268,Marketing,94304,25.7,Flexible,0.19,27.2,21.3,3050,1,North,Green,51.7,61,12,1
Female,Black,Young,36543,Engineering,94502,29.0,Flexible,0.1,58.7,19.7,10452,2,North,Blue,65.7,75,19,1
Male,White,Middle,61955,Sales,94302,19.8,Standard,0.7,37.4,15.4,9064,2,South,Blue,63.6,245,16,0
Female,White,Middle,45456,Sales,94302,24.2,Flexible,0.27,34.4,10.6,6525,1,North,Green,60.7,199,16,1
Female,Asian,Senior,65187,Engineering,94401,21.6,Standard,0.27,34.3,33.1,3067,2,West,Green,56.1,195,16,1
Female,Asian,Middle,46865,Sales,94401,20.9,Flexible,0.35,44.9,25.7,6792,5,West,Green,52.2,150,12,1
Male,White,Senior,82128,Sales,94301,8.9,Standard,0.7,50.3,42.9,9185,1,West,Green,66.8,207,14,1
Female,Hispanic,Young,37494,Engineering,94602,31.6,Flexible,0.1,53.5,24.2,4286,1,West,Red,58.0,130,19,1
Female,Black,Young,38877,HR,94501,20.2,Standard,0.1,69.6,26.3,3081,2,East,Green,59.0,67,15,1
Male,Asian,Middle,49108,Sales,94404,11.8,Flexible,0.38,47.3,16.8,2380,3,North,Blue,67.6,194,16,1
Female,Asian,Senior,63010,Marketing,94404,16.2,Flexible,0.42,32.0,32.7,9815,2,North,Yellow,33.7,92,12,1
Male,White,Middle,61526,HR,94302,12.3,Standard,0.7,48.9,9.2,5692,1,East,Green,46.1,95,16,1
Male,Asian,Senior,80080,Sales,94403,7.7,Flexible,0.31,41.4,29.2,1766,4,North,Red,63.5,177,12,1
Male,White,Middle,59145,HR,94304,16.2,Standard,0.7,51.6,24.9,2990,2,East,Blue,50.6,102,18,1
Male,White,Middle,60803,Engineering,94301,16.4,Standard,0.7,47.4,35.7,8077,2,South,Green,63.1,122,16,1
Female,Black,Middle,31400,HR,94503,27.6,Flexible,0.1,41.1,20.0,7343,0,West,Red,36.7,86,14,1
Male,Asian,Middle,49125,Sales,94404,25.9,Flexible,0.2,35.2,24.3,3562,5,East,Green,63.1,174,14,1
Female,Asian,Young,47915,HR,94404,21.2,Flexible,0.26,51.3,5.5,8038,1,East,Blue,26.0,124,15,0
Male,Black,Senior,64328,HR,94504,9.7,Standard,0.19,20.2,8.9,10983,3,North,Yellow,61.5,70,14,0
Male,Black,Senior,69197,Engineering,94502,1.0,Standard,0.23,33.4,27.0,1132,1,South,Blue,63.5,176,18,1
Male,White,Middle,56254,Engineering,94303,8.5,Flexible,0.7,28.2,33.1,3706,2,South,Blue,56.4,166,18,1
Male,Hispanic,Young,57935,Engineering,94601,14.3,Flexible,0.37,54.6,26.3,3729,1,North,Yellow,55.8,149,15,0
Female,White,Young,44601,Marketing,94304,25.3,Flexible,0.16,58.3,19.9,5864,3,East,Green,57.8,102,19,0
Female,Asian,Senior,61447,Sales,94401,20.5,Flexible,0.24,38.2,23.5,10382,2,North,Green,64.9,200,12,1
Female,Black,Young,38739,HR,94502,26.1,Standard,0.1,48.4,22.6,8926,4,East,Blue,57.0,83,13,1
Male,Black,Senior,80782,HR,94501,16.3,Flexible,0.39,32.1,29.3,1307,1,West,Red,65.5,148,12,1
Male,White,Middle,62028,Engineering,94303,23.5,Flexible,0.7,52.0,16.3,3850,3,West,Yellow,68.8,129,12,1
Male,Hispanic,Middle,48112,Marketing,94603,13.8,Standard,0.37,49.9,26.0,2307,1,West,Green,63.8,105,18,1
Male,Black,Senior,73482,HR,94501,6.0,Standard,0.22,24.4,15.9,1613,1,West,Red,47.2,61,12,0
Male,Hispanic,Young,42136,Sales,94601,18.3,Flexible,0.21,52.6,32.8,6601,1,North,Green,46.6,218,13,1
Female,White,Middle,45232,HR,94302,27.7,Flexible,0.46,43.3,12.2,3526,1,North,Blue,43.0,76,18,1
Male,Black,Senior,79969,Marketing,94503,10.7,Standard,0.34,32.9,22.2,9479,3,West,Red,72.9,139,12,1
Female,Asian,Middle,43788,HR,94404,22.1,Flexible,0.22,26.3,25.8,6246,2,West,Green,39.5,86,14,1
Male,Asian,Middle,58538,Engineering,94401,12.5,Standard,0.3,19.5,13.4,1133,2,South,Blue,72.5,160,12,1
Male,Hispanic,Middle,50103,HR,94603,14.8,Standard,0.41,41.7,17.5,10277,1,North,Blue,62.2,120,16,1
Female,White,Young,43022,Sales,94302,26.5,Flexible,0.21,33.1,38.9,2463,3,South,Yellow,52.9,181,13,0
Male,White,Young,61572,Engineering,94304,11.7,Standard,0.7,44.8,31.5,2960,2,South,Blue,63.2,169,17,1
Female,White,Middle,48876,Marketing,94303,19.0,Flexible,0.21,46.8,23.7,1068,2,West,Yellow,43.3,77,20,1
Female,White,Middle,43340,Sales,94302,26.0,Standard,0.32,44.2,26.2,7535,2,South,Yellow,58.4,130,20,0
Male,Hispanic,Middle,37546,HR,94604,10.8,Standard,0.16,34.0,10.4,1995,3,East,Blue,66.0,135,12,0
Female,White,Middle,47328,HR,94303,23.8,Flexible,0.23,49.0,26.0,8934,1,North,Red,51.5,44,18,1
Male,White,Young,70665,HR,94302,15.5,Standard,0.7,55.3,39.6,2505,2,West,Yellow,72.5,97,19,1
Male,White,Middle,58118,Engineering,94301,15.0,Standard,0.7,35.1,20.0,2504,5,South,Green,63.9,199,18,1
Female,Black,Young,27644,HR,94501,19.8,Flexible,0.1,65.2,35.6,1557,4,North,Blue,51.9,134,19,1
Male,White,Young,63387,Engineering,94302,23.7,Flexible,0.7,54.9,20.3,9992,3,South,Red,70.5,183,19,1
Female,White,Middle,53719,Sales,94304,25.0,Flexible,0.26,32.2,22.0,1501,2,West,Yellow,50.7,178,16,1
Female,White,Senior,67646,HR,94303,15.4,Flexible,0.03,14.5,10.3,2538,4,South,Green,48.2,68,12,1
Female,White,Young,53623,HR,94304,24.7,Standard,0.31,52.2,24.5,1046,3,South,Yellow,52.9,63,13,1
Male,Hispanic,Middle,53968,Marketing,94603,24.2,Flexible,0.36,35.0,25.2,7943,1,South,Red,65.5,124,12,1
Male,White,Middle,63534,Sales,94303,15.4,Standard,0.7,40.2,22.2,7433,3,North,Yellow,60.2,233,18,1
Female,Black,Young,32409,HR,94504,30.7,Flexible,0.1,47.6,14.1,3089,4,East,Green,50.0,119,19,0
Male,Hispanic,Middle,51427,Sales,94601,9.3,Standard,0.5,18.0,25.8,3182,4,West,Yellow,54.7,255,20,1
Male,Asian,Senior,77852,Marketing,94401,5.7,Standard,0.36,32.1,19.0,10048,3,West,Blue,56.3,143,14,1
Male,Hispanic,Middle,49681,Sales,94603,4.3,Standard,0.2,29.0,32.9,9205,2,West,Blue,40.2,166,12,1
Male,Hispanic,Young,48730,HR,94601,24.9,Flexible,0.25,44.9,26.1,8573,1,North,Yellow,43.6,99,13,1
Male,White,Middle,61128,Engineering,94301,6.5,Standard,0.7,34.2,20.1,9039,1,South,Green,54.5,149,14,0
Female,Black,Middle,28518,HR,94501,23.9,Flexible,0.1,40.6,29.0,6832,2,North,Red,58.2,114,20,0
Female,White,Young,49058,Sales,94304,31.7,Flexible,0.49,53.0,17.6,6985,2,North,Red,38.6,188,13,0
Male,White,Young,55611,Sales,94302,19.9,Standard,0.7,54.6,31.8,6203,4,East,Green,36.2,151,13,0
Male,Asian,Young,56748,Engineering,94402,16.9,Standard,0.35,26.0,24.9,5976,3,North,Blue,57.5,135,19,1
Male,Black,Young,51652,HR,94501,21.4,Standard,0.4,64.2,8.7,7902,2,South,Yellow,54.8,109,15,1
Female,Asian,Young,38363,Sales,94401,19.7,Flexible,0.24,33.7,25.7,1183,4,South,Yellow,72.3,122,17,1
Male,Asian,Middle,48167,Sales,94404,17.6,Standard,0.28,39.9,23.6,3901,1,East,Green,62.7,229,14,1
Female,White,Middle,43084,HR,94301,22.4,Flexible,0.29,31.7,25.4,4120,1,North,Yellow,62.7,88,18,1
Male,Asian,Senior,70844,Engineering,94403,9.3,Flexible,0.39,38.0,25.7,1526,1,South,Green,64.3,175,16,1
Female,White,Middle,48561,Engineering,94302,24.0,Standard,0.26,21.7,22.8,4936,4,West,Red,64.8,90,16,1
Male,White,Senior,74232,Engineering,94303,15.9,Standard,0.7,50.5,24.3,8328,2,South,Red,59.5,86,14,1
Female,Asian,Middle,50425,HR,94404,30.8,Flexible,0.36,36.4,44.1,5748,3,West,Yellow,37.4,58,14,1
Male,White,Young,59971,Sales,94301,13.7,Standard,0.7,55.0,28.2,2033,1,East,Red,71.6,201,15,1
Female,Asian,Middle,43295,HR,94404,17.6,Standard,0.3,32.0,6.9,1833,4,West,Red,34.6,59,18,1
Male,Black,Senior,60096,Sales,94504,5.9,Flexible,0.18,51.6,11.9,1333,1,West,Yellow,60.4,143,18,1
Female,White,Young,45724,HR,94301,32.7,Flexible,0.3,36.3,24.5,7982,4,East,Yellow,53.6,77,19,1
Female,Asian,Young,42599,HR,94403,30.4,Flexible,0.41,23.7,16.4,1739,2,South,Green,49.7,38,21,1
Male,Black,Middle,43504,Engineering,94504,9.5,Flexible,0.3,53.6,32.6,3354,1,North,Red,67.4,167,18,0
Female,White,Middle,45436,HR,94301,31.3,Standard,0.27,28.2,23.6,10916,3,North,Green,39.9,89,14,1
Male,White,Middle,58010,Engineering,94302,11.4,Standard,0.7,39.3,27.0,8110,3,South,Blue,55.1,155,14,1
Male,Asian,Young,56916,Sales,94402,18.3,Flexible,0.44,65.6,16.6,9308,3,North,Green,51.5,240,15,1
Male,White,Young,60129,HR,94301,11.4,Standard,0.7,45.9,28.6,3395,0,South,Green,45.9,77,15,1
Male,Asian,Middle,55642,Sales,94402,25.8,Standard,0.34,42.6,25.4,2496,1,South,Blue,47.6,128,12,1
Female,White,Middle,46232,Sales,94304,20.1,Standard,0.16,48.1,13.5,6687,1,North,Green,51.1,140,20,1
Female,Black,Middle,34567,Sales,94501,17.8,Flexible,0.1,40.3,13.5,7198,1,East,Red,38.3,178,14,0
Male,Hispanic,Middle,52363,Engineering,94601,12.7,Standard,0.27,53.0,37.2,2618,2,North,Blue,58.3,172,18,0
Male,White,Middle,57356,Sales,94304,28.1,Standard,0.7,47.1,28.5,6507,1,South,Blue,34.8,211,14,0
Female,Black,Young,29675,HR,94504,24.3,Flexible,0.1,41.1,17.9,6478,3,North,Red,43.2,57,15,1
Female,Asian,Middle,39455,Sales,94401,17.9,Flexible,0.33,47.3,16.6,7064,0,East,Blue,39.3,178,14,0
Male,Asian,Young,65213,HR,94402,11.1,Standard,0.32,49.7,24.1,3715,3,East,Red,56.0,153,19,0
Female,Black,Middle,39779,HR,94503,14.3,Flexible,0.1,39.7,23.3,9763,2,West,Blue,60.6,108,20,1
Male,Black,Middle,56066,Sales,94502,17.7,Standard,0.35,43.3,13.2,5513,4,North,Green,47.7,168,14,1
Male,Asian,Young,64413,Sales,94402,8.7,Flexible,0.28,59.2,23.0,3376,2,North,Green,45.5,195,15,1
Female,Asian,Young,40668,HR,94403,28.5,Standard,0.28,40.4,4.6,3011,2,North,Yellow,58.3,88,19,0
Male,Asian,Young,59479,Marketing,94404,19.0,Standard,0.3,63.1,23.8,9687,3,South,Yellow,61.0,115,19,1
Male,White,Young,60379,Engineering,94302,14.5,Standard,0.7,62.4,35.7,2834,1,North,Yellow,58.4,153,17,1
Male,Hispanic,Middle,53297,Engineering,94601,21.2,Standard,0.38,33.7,13.6,6191,3,North,Green,49.1,124,12,0
Female,White,Senior,63554,Marketing,94302,22.6,Standard,0.23,52.6,19.9,3019,3,West,Red,53.5,80,14,0
Female,White,Middle,45464,HR,94304,23.8,Flexible,0.29,38.3,19.3,1360,2,North,Yellow,49.2,77,16,1
Male,White,Middle,60361,Marketing,94301,11.2,Standard,0.7,45.7,15.0,3579,1,North,Yellow,58.2,148,16,1
Male,White,Middle,62661,Engineering,94304,17.1,Standard,0.7,35.4,20.4,5884,2,South,Blue,35.4,133,12,1
Male,White,Middle,63278,Engineering,94301,17.0,Flexible,0.7,48.2,13.4,10414,1,South,Green,49.0,126,20,1
Male,White,Senior,80468,Sales,94304,12.5,Standard,0.7,30.6,16.3,3545,3,North,Blue,66.3,175,18,1
Male,White,Senior,80619,Engineering,94302,10.4,Standard,0.7,36.6,25.3,5645,2,West,Blue,39.1,146,12,1
Female,Black,Middle,36129,HR,94504,24.6,Flexible,0.1,13.8,24.1,10639,2,South,Blue,54.6,64,16,0
Male,White,Senior,88232,Marketing,94303,11.5,Standard,0.7,30.3,21.4,7275,3,West,Yellow,70.3,111,14,1
Male,White,Young,51350,Engineering,94302,21.8,Flexible,0.7,44.3,34.7,1299,2,East,Green,74.2,146,13,1
Male,White,Middle,55151,Sales,94304,8.6,Standard,0.7,21.1,29.9,4016,4,North,Blue,52.8,196,18,0
Male,White,Senior,83368,Engineering,94302,5.0,Flexible,0.7,42.7,39.7,9276,0,East,Yellow,47.6,139,16,1
Female,White,Middle,46348,HR,94304,23.4,Flexible,0.32,36.1,20.1,4282,3,South,Blue,58.5,29,14,0
Male,Black,Senior,71313,Engineering,94504,6.2,Standard,0.25,16.8,15.6,9047,2,East,Yellow,64.6,136,12,1
Male,Hispanic,Young,53337,Engineering,94602,16.1,Standard,0.35,56.0,22.5,6868,1,West,Blue,54.3,141,15,1
Male,Asian,Middle,59069,Engineering,94401,9.4,Flexible,0.33,50.9,40.1,7655,0,West,Blue,59.6,100,18,1
Male,Asian,Senior,75203,Marketing,94401,5.2,Flexible,0.09,33.7,16.0,7135,2,West,Yellow,78.3,113,12,1
Male,White,Middle,63144,Sales,94304,25.3,Standard,0.7,24.9,30.8,4574,3,North,Blue,53.0,162,14,1
Male,White,Middle,60104,HR,94303,13.9,Standard,0.7,21.2,15.8,9122,3,West,Blue,57.9,120,14,0
Male,White,Young,57762,Engineering,94303,9.1,Flexible,0.7,37.8,21.1,1007,2,West,Blue,49.7,187,17,0
Male,Asian,Middle,61451,Engineering,94404,14.4,Standard,0.3,31.7,20.0,5803,0,South,Red,73.1,171,12,1
Male,White,Senior,83255,Sales,94304,15.2,Standard,0.7,52.1,16.7,6128,2,South,Green,71.9,241,18,1
Male,Black,Middle,51073,HR,94502,21.0,Flexible,0.44,38.0,30.2,4065,3,South,Green,60.4,112,12,1
Female,White,Young,53585,HR,94303,15.7,Flexible,0.45,37.3,32.5,10751,2,South,Blue,51.1,39,13,0
Male,White,Young,66634,Engineering,94302,11.2,Standard,0.7,43.9,31.2,3609,6,West,Blue,68.7,78,17,1
Male,Hispanic,Senior,75009,Engineering,94601,11.1,Flexible,0.37,45.7,24.2,8265,4,South,Green,64.1,166,14,0
Male,Asian,Middle,70831,Engineering,94402,14.8,Standard,0.43,45.6,12.1,9412,3,South,Blue,60.1,130,14,1
Male,Asian,Young,57267,HR,94404,7.0,Flexible,0.28,50.5,25.0,3512,1,North,Red,48.7,113,17,1
Female,Black,Young,32675,Sales,94502,15.8,Standard,0.1,48.3,26.0,4339,1,North,Yellow,54.2,174,15,0
Male,Asian,Senior,82301,Engineering,94402,4.7,Standard,0.36,35.0,23.3,7771,1,West,Blue,72.2,152,14,1
Female,Black,Senior,53736,HR,94502,9.1,Standard,0.1,36.6,31.6,7338,3,West,Blue,50.4,120,14,0
Male,Hispanic,Young,50059,Engineering,94604,12.7,Standard,0.32,48.1,22.4,7436,3,East,Yellow,52.1,140,19,0
Male,White,Middle,55070,HR,94304,21.0,Flexible,0.7,41.0,19.2,2357,3,North,Yellow,65.6,55,14,1
Female,Black,Middle,38033,Marketing,94503,19.7,Standard,0.1,37.0,28.9,5618,1,South,Yellow,59.4,79,16,0
Male,Black,Middle,42644,Engineering,94502,20.4,Standard,0.37,31.4,30.9,4443,2,East,Green,52.9,171,20,0
Male,White,Senior,79517,Sales,94301,10.1,Flexible,0.7,32.4,36.0,5138,1,South,Red,82.6,197,18,1
Male,Asian,Middle,57923,Sales,94402,14.1,Flexible,0.48,43.3,28.2,5710,2,West,Blue,65.9,177,12,1
Female,Hispanic,Middle,32819,Engineering,94601,14.7,Flexible,0.1,32.7,14.6,8377,1,West,Yellow,50.7,129,16,0
Male,White,Middle,51213,Sales,94303,20.8,Standard,0.7,44.2,3.3,3350,3,North,Blue,52.1,209,14,1
Female,White,Senior,56176,HR,94302,18.6,Flexible,0.4,43.3,7.2,10687,5,East,Blue,52.1,55,16,0
Male,White,Middle,56269,Sales,94301,7.0,Standard,0.7,43.4,19.4,9984,2,South,Blue,48.6,183,12,0
Female,Asian,Young,45695,Marketing,94402,24.9,Flexible,0.27,44.4,31.6,10226,1,East,Red,52.3,47,17,1
Male,Black,Middle,51444,Engineering,94502,12.1,Standard,0.46,41.0,33.8,9875,4,North,Green,58.5,163,20,0
Female,White,Senior,64917,HR,94303,18.3,Standard,0.32,36.5,17.8,6833,4,West,Yellow,42.6,116,16,1
Male,Black,Middle,45577,HR,94501,16.2,Standard,0.37,42.0,30.5,6033,4,North,Blue,46.8,86,18,0
Female,White,Middle,46705,Sales,94301,29.1,Flexible,0.28,54.9,10.0,1572,2,West,Green,47.7,206,18,0
Male,Asian,Middle,49004,Marketing,94404,9.4,Flexible,0.37,28.4,33.9,5119,1,East,Red,49.5,97,14,1
Male,White,Young,48017,Engineering,94301,17.9,Standard,0.7,52.1,21.8,3199,3,East,Blue,58.9,163,19,1
Male,White,Young,58784,HR,94302,21.6,Standard,0.7,46.0,29.2,1980,5,West,Red,37.3,39,13,1
Male,Asian,Young,55269,HR,94403,27.6,Flexible,0.34,37.5,28.3,2089,4,East,Yellow,46.5,88,13,0
Male,White,Middle,65065,Sales,94304,20.2,Standard,0.7,27.4,27.7,8009,2,North,Blue,52.2,230,16,1
Female,White,Middle,45789,Sales,94304,24.8,Standard,0.41,48.8,11.4,10680,2,East,Yellow,58.1,152,16,1
Female,White,Senior,73253,Sales,94302,19.4,Flexible,0.25,21.0,16.3,1593,4,East,Blue,77.6,139,12,1
Male,White,Senior,77258,Engineering,94303,17.8,Standard,0.7,38.0,32.4,7724,0,South,Blue,61.5,158,16,1
Female,White,Middle,47433,HR,94304,21.6,Flexible,0.4,41.3,25.1,5969,1,West,Red,51.9,90,12,0
Male,Hispanic,Middle,48738,Engineering,94603,19.0,Standard,0.06,31.4,15.4,4892,4,North,Green,49.6,149,12,1
Male,Asian,Young,64908,Sales,94401,26.0,Standard,0.24,58.4,27.0,2503,2,East,Blue,52.2,203,15,1
Female,Asian,Young,41979,Sales,94404,22.5,Flexible,0.17,38.2,12.6,8199,0,West,Red,62.0,165,21,1
Female,Hispanic,Young,39272,Engineering,94604,12.9,Flexible,0.1,44.5,10.9,3372,2,South,Red,49.5,96,13,0
Female,White,Middle,39611,HR,94303,18.7,Flexible,0.33,29.1,16.0,3502,0,South,Yellow,76.4,77,18,1
Male,White,Young,57923,Sales,94304,16.5,Standard,0.7,57.6,23.2,8901,2,West,Yellow,50.9,194,21,0
