Gender,Age,Commute_Time,Job_Level,Marital_Status,Department,Python_Skill,Excel_Skill,Experience,Education,Spa_Membership,Hiring_Decision
Male,26,35,2,divorced,Engineering,75,66,5.5,PhD,Y,1
Male,37,12,2,divorced,HR,73,53,19.6,Bachelors,N,1
Female,37,46,2,married,Finance,89,80,19.6,Bachelors,Y,1
Male,27,15,2,single,Engineering,76,77,10.5,Bachelors,N,0
Male,25,14,3,divorced,Marketing,90,59,7.1,PhD,N,1
Female,45,31,1,married,Engineering,86,63,27.0,Masters,N,0
Male,30,14,2,married,Engineering,82,51,15.1,Bachelors,N,1
Female,49,32,2,single,IT,73,94,31.5,Bachelors,Y,1
Female,49,22,1,single,Marketing,91,59,25.4,Bachelors,Y,0
Female,52,28,1,divorced,Finance,54,83,28.1,Bachelors,Y,0
Male,29,25,1,married,Marketing,64,85,9.3,Bachelors,N,0
Male,39,17,1,single,IT,89,58,17.9,Bachelors,N,1
Female,47,30,2,divorced,Marketing,65,69,27.0,Masters,N,0
Female,38,32,1,married,Marketing,80,82,17.7,Bachelors,Y,0
Female,35,37,2,divorced,Finance,69,82,16.3,Masters,Y,1
Male,48,8,1,married,IT,89,64,27.7,Bachelors,N,0
Female,43,33,2,single,Marketing,59,76,23.2,Bachelors,N,0
Female,47,28,2,married,Marketing,77,81,33.0,Masters,Y,0
Female,35,30,2,married,HR,63,75,14.8,Bachelors,Y,0
Female,32,36,1,married,Marketing,78,75,11.5,Masters,Y,0
Female,37,22,1,married,Finance,98,103,12.9,Bachelors,Y,0
Female,41,23,1,married,HR,60,92,18.7,Bachelors,Y,0
Male,27,6,3,single,IT,75,83,8.4,Masters,N,1
Male,35,14,1,single,Engineering,78,65,13.9,Bachelors,N,1
Male,22,25,3,married,Finance,83,49,5.5,Bachelors,N,1
Male,27,17,1,divorced,IT,52,99,6.2,Masters,N,1
Male,41,9,3,married,HR,80,62,23.9,Bachelors,N,1
Male,40,15,1,single,Engineering,77,73,20.4,Bachelors,N,0
Male,32,9,1,single,IT,77,79,12.6,Bachelors,N,1
Male,27,11,1,married,Finance,83,63,2.2,Bachelors,N,0
Female,33,32,1,single,HR,74,90,15.1,Bachelors,Y,0
Female,39,22,1,single,Finance,74,80,19.5,Bachelors,Y,0
Male,41,24,3,single,Finance,67,66,21.1,Bachelors,N,1
Female,49,29,2,divorced,HR,66,73,32.8,Bachelors,N,1
Male,32,18,2,married,Marketing,76,58,16.0,Bachelors,N,1
Male,26,16,2,married,Finance,86,47,4.0,Bachelors,N,1
Male,38,22,1,married,HR,68,103,17.4,Masters,N,0
Male,29,22,1,married,Finance,82,87,9.5,Masters,N,0
Female,37,32,1,single,Marketing,89,81,19.1,Bachelors,N,0
Female,52,33,1,married,HR,38,98,33.0,Bachelors,Y,0
Male,42,16,1,divorced,IT,77,87,20.9,Masters,N,1
Male,37,21,1,married,IT,56,77,14.8,Masters,N,0
Male,25,15,1,married,IT,80,65,2.0,PhD,N,0
Male,37,18,1,married,Engineering,90,82,15.1,Bachelors,N,0
Male,44,16,3,married,Finance,73,80,29.1,Bachelors,N,1
Male,32,15,1,married,Finance,91,79,13.8,Masters,N,1
Female,52,25,1,married,HR,86,75,31.2,Masters,N,0
Female,52,32,2,married,Engineering,74,84,36.2,Bachelors,Y,1
Male,49,25,2,married,Finance,73,73,31.8,Bachelors,N,1
Female,44,37,1,single,HR,76,75,29.1,Masters,N,1
Male,40,10,1,single,Marketing,100,74,16.3,Bachelors,N,1
Male,47,25,1,divorced,Finance,64,85,26.6,Bachelors,N,1
Male,39,16,1,single,Finance,93,88,19.4,PhD,Y,1
Female,37,33,3,married,Marketing,54,85,24.7,Masters,Y,1
Female,38,24,1,single,Marketing,51,78,15.1,Masters,Y,0
Female,43,30,2,married,Finance,55,90,23.1,Bachelors,N,0
Male,25,19,2,single,Marketing,79,59,7.1,Bachelors,N,1
Female,40,21,2,divorced,HR,85,75,19.6,PhD,N,0
Male,44,21,1,single,Finance,55,85,23.5,Bachelors,N,1
Female,24,38,2,married,Finance,81,102,2.7,Masters,Y,0
Male,48,16,1,married,IT,78,83,30.4,Bachelors,Y,1
Male,44,26,2,married,Finance,66,69,29.4,Bachelors,N,0
Female,38,28,1,married,IT,77,53,21.4,Bachelors,Y,0
Female,46,35,1,single,Marketing,64,89,26.3,Bachelors,Y,0
Male,36,4,1,divorced,Marketing,107,76,16.4,Bachelors,N,1
Female,51,44,1,married,HR,75,86,31.0,Bachelors,N,0
Male,43,26,1,divorced,IT,80,52,24.7,Bachelors,N,1
Female,30,28,2,married,Finance,77,76,14.5,Bachelors,Y,0
Female,46,18,1,divorced,IT,86,102,27.4,Bachelors,Y,1
Female,40,31,1,divorced,Marketing,87,67,20.5,Masters,N,0
Female,42,21,1,divorced,Marketing,81,86,23.4,Bachelors,Y,1
Male,30,20,3,married,HR,96,62,14.0,Masters,N,1
Male,49,20,1,married,Marketing,94,76,26.3,Bachelors,N,1
Female,50,24,2,married,IT,80,77,30.8,Bachelors,N,1
Male,30,24,3,divorced,Finance,75,84,14.4,Bachelors,Y,1
Male,25,22,3,married,Finance,95,70,7.3,Bachelors,N,1
Male,32,23,3,single,IT,74,81,14.1,Bachelors,N,1
Male,39,18,1,single,HR,83,95,20.2,Bachelors,N,0
Female,43,21,2,married,Finance,65,91,26.4,Bachelors,N,1
Male,46,23,2,single,IT,88,76,28.6,Masters,Y,1
Female,48,28,3,married,IT,85,93,31.0,Bachelors,Y,1
Male,43,9,3,married,Marketing,75,76,26.3,Bachelors,N,1
Male,38,26,3,single,Marketing,63,62,23.4,Bachelors,N,1
Male,24,30,2,married,HR,92,59,4.2,Masters,N,1
Male,34,17,1,married,HR,92,78,11.1,Bachelors,Y,1
Male,44,30,1,single,HR,98,62,25.0,Bachelors,N,0
Female,41,30,2,single,IT,80,71,22.8,Masters,Y,1
Male,40,15,2,single,IT,91,67,24.6,Bachelors,N,1
Female,39,26,1,divorced,Marketing,61,59,16.9,Bachelors,Y,0
Male,27,27,3,married,Finance,88,62,13.1,Masters,N,1
Male,35,13,2,married,HR,105,61,15.8,PhD,N,1
Female,44,34,1,married,Engineering,63,109,25.6,PhD,Y,0
Male,30,14,2,married,HR,65,79,9.4,Bachelors,N,0
Male,34,15,3,single,Marketing,81,64,14.8,Bachelors,Y,1
Male,28,24,1,married,IT,91,60,8.7,Bachelors,N,1
Male,44,15,3,married,Marketing,82,40,27.4,Masters,N,1
Female,39,27,3,single,Marketing,91,62,23.3,Bachelors,N,1
Male,47,24,1,single,Marketing,69,50,25.0,Bachelors,N,0
Female,54,39,1,married,Engineering,51,68,34.7,Bachelors,N,0
Female,41,33,1,single,Engineering,87,79,23.5,Masters,N,0
Male,27,14,1,divorced,HR,63,67,9.2,Masters,N,0
Female,25,26,2,single,IT,73,69,5.7,Bachelors,Y,0
Male,24,18,1,single,Marketing,96,69,1.5,PhD,Y,0
Female,31,31,2,married,Finance,72,62,13.0,Bachelors,N,0
Male,47,12,3,married,HR,71,75,32.7,Masters,N,1
Female,42,34,2,single,HR,85,89,20.6,Masters,N,0
Male,39,18,2,single,Marketing,82,75,22.2,PhD,N,1
Male,18,7,3,married,HR,77,83,6.0,Bachelors,Y,1
Female,32,24,1,married,Marketing,89,61,13.3,Bachelors,N,0
Female,49,26,1,divorced,HR,65,80,25.9,Bachelors,N,0
Male,38,17,2,married,IT,72,58,17.7,Bachelors,N,1
Male,34,29,1,married,HR,69,56,12.6,Bachelors,N,0
Female,46,31,1,married,HR,84,63,25.7,Bachelors,N,0
Female,55,24,2,married,Finance,75,109,37.7,Masters,Y,0
Female,40,31,1,single,IT,64,90,21.4,Bachelors,N,0
Female,42,27,2,married,IT,52,99,23.4,Masters,N,0
Female,43,31,1,married,IT,86,84,23.5,Bachelors,Y,1
Female,61,33,1,single,HR,64,70,38.8,PhD,N,0
Male,19,25,3,single,Engineering,58,78,1.6,Bachelors,N,1
Male,41,17,1,divorced,HR,81,98,22.8,Bachelors,Y,0
Female,41,39,2,married,Marketing,82,86,23.9,Bachelors,Y,0
Female,46,35,1,married,Finance,78,78,27.2,PhD,Y,0
Male,30,13,1,divorced,IT,80,73,7.9,Bachelors,N,0
Male,35,31,2,divorced,Marketing,74,83,16.9,Bachelors,N,0
Female,47,31,1,divorced,Marketing,63,79,27.2,Bachelors,N,0
Male,60,12,3,single,Engineering,95,68,44.6,PhD,Y,1
Male,42,27,1,married,IT,56,61,24.0,Bachelors,N,1
Male,29,30,1,single,HR,68,74,9.1,Masters,N,0
Male,32,17,1,divorced,IT,78,54,15.2,Bachelors,N,1
Male,32,14,2,married,Finance,56,65,10.1,PhD,N,0
Male,21,16,2,married,IT,77,68,2.4,Masters,Y,0
Male,33,22,2,single,Marketing,65,57,17.1,Bachelors,N,1
Female,47,37,1,divorced,Marketing,75,79,25.5,Bachelors,N,0
Male,25,21,1,married,HR,73,81,6.7,Masters,Y,1
Female,50,30,2,divorced,HR,65,97,32.2,Bachelors,N,1
Female,45,38,1,married,HR,62,77,28.8,Masters,Y,0
Male,30,16,2,divorced,Finance,88,64,11.7,Bachelors,N,0
Female,40,36,1,married,IT,69,76,19.7,Bachelors,N,1
Male,48,16,1,married,Engineering,91,77,31.6,Bachelors,N,1
Female,47,32,1,married,IT,84,72,26.3,Bachelors,N,0
Male,36,17,1,single,HR,76,62,18.1,Masters,N,0
Female,40,29,3,married,Finance,61,83,24.6,Masters,Y,0
Female,42,27,2,divorced,IT,64,86,26.2,Bachelors,N,1
Male,31,26,1,married,Marketing,111,72,10.3,Bachelors,N,1
Male,19,13,1,single,IT,72,71,-1.2,Bachelors,N,0
Female,58,25,2,single,Marketing,67,74,39.3,Bachelors,N,1
Female,43,42,1,married,IT,72,80,19.1,Masters,Y,0
Male,39,23,1,married,IT,86,41,18.5,Bachelors,Y,1
Female,41,15,2,single,IT,71,98,29.4,Bachelors,N,1
Male,30,14,2,single,HR,101,71,10.5,Bachelors,Y,0
Female,40,19,1,divorced,Marketing,72,105,20.3,Bachelors,Y,0
Male,23,12,3,married,Finance,78,85,9.4,Masters,N,0
Female,60,11,3,single,Engineering,81,70,45.0,Bachelors,Y,1
Male,26,17,2,married,Marketing,69,65,7.8,Bachelors,N,0
Male,27,11,3,married,HR,86,56,9.2,Bachelors,N,1
Male,32,18,3,single,Marketing,75,61,18.9,Bachelors,N,1
Male,46,8,1,divorced,Finance,95,51,28.2,Bachelors,N,0
Male,36,18,1,married,Marketing,96,58,18.8,Bachelors,N,1
Male,26,15,1,married,HR,77,57,8.6,Bachelors,Y,0
Female,52,39,2,single,HR,59,90,31.1,Bachelors,Y,0
Male,41,26,2,divorced,Engineering,57,50,22.3,Masters,N,1
Male,40,22,1,married,Finance,82,96,20.6,Masters,N,0
Male,41,16,2,single,Engineering,54,66,21.1,Bachelors,Y,0
Male,55,29,2,divorced,IT,78,86,35.7,PhD,N,1
Male,53,8,2,married,HR,73,58,36.3,Bachelors,Y,0
Male,30,9,3,married,Engineering,86,79,15.2,Bachelors,N,1
Male,48,17,2,married,HR,79,52,33.5,Bachelors,N,1
Male,39,31,1,married,HR,73,52,17.6,PhD,N,0
Male,39,16,2,divorced,IT,90,83,19.1,Bachelors,N,1
Female,28,28,1,married,HR,56,78,12.2,Bachelors,N,0
Male,34,9,2,married,Engineering,86,67,15.5,Bachelors,N,1
Male,29,23,3,married,Finance,104,57,9.2,Masters,N,1
Female,48,35,3,married,Marketing,81,69,32.8,Bachelors,N,1
Male,44,22,2,married,Engineering,75,50,23.8,Masters,N,0
Female,25,26,1,divorced,IT,57,73,4.2,PhD,N,0
Male,35,13,1,married,Marketing,91,73,12.2,Masters,Y,1
Female,50,22,1,married,HR,55,80,32.2,Bachelors,Y,0
Female,40,30,1,divorced,Engineering,70,81,20.8,Masters,Y,0
Male,41,11,2,married,Marketing,88,45,20.4,Bachelors,N,1
Female,44,22,2,married,Engineering,57,82,26.4,Masters,Y,1
Male,38,15,1,single,HR,67,66,19.3,Bachelors,Y,0
Male,33,15,1,single,Engineering,64,60,12.6,Masters,N,0
Female,32,26,1,married,IT,89,65,15.3,Bachelors,Y,1
Female,33,32,2,married,Marketing,90,87,17.1,Bachelors,Y,1
Male,41,18,1,single,Marketing,100,44,20.0,Bachelors,N,1
Male,36,16,1,married,Marketing,101,55,15.5,Bachelors,N,1
Male,34,19,2,single,Engineering,72,71,13.5,Bachelors,N,0
Male,32,12,1,married,HR,58,63,8.6,Bachelors,Y,0
Female,39,30,1,divorced,Engineering,90,84,17.3,Bachelors,Y,0
Male,44,18,3,married,Engineering,91,71,26.6,Masters,N,1
Male,33,8,2,married,Marketing,90,61,17.7,Bachelors,N,1
Male,25,23,2,single,HR,67,49,4.3,PhD,N,0
Male,41,12,2,married,Finance,81,79,23.2,Bachelors,N,1
Male,34,18,3,single,HR,81,67,18.4,Masters,N,1
Female,42,36,1,divorced,Engineering,69,64,20.6,Masters,Y,0
Female,54,35,1,married,IT,59,54,36.0,Masters,Y,0
Female,41,30,2,married,HR,47,83,22.4,Bachelors,Y,0
Male,38,15,2,married,Marketing,70,62,18.8,Bachelors,N,1
Female,32,35,1,single,IT,35,66,15.3,Masters,Y,0
Female,40,34,1,married,Finance,65,94,18.3,PhD,Y,0
Female,46,26,1,married,Finance,62,57,27.6,Bachelors,Y,0
Male,23,13,1,single,IT,65,67,1.9,Masters,N,0
Male,37,5,1,married,Finance,84,78,14.6,Bachelors,N,0
Male,36,18,2,married,IT,75,75,17.3,Masters,N,1
Male,36,17,3,married,Engineering,76,54,24.7,Bachelors,Y,1
Male,44,24,2,single,IT,96,85,23.1,Bachelors,N,1
Male,38,20,2,married,Engineering,76,87,18.6,Bachelors,N,1
Male,47,26,1,divorced,Marketing,85,82,29.5,Masters,N,1
Female,34,25,3,married,Marketing,57,69,16.1,Bachelors,Y,1
Male,37,24,2,married,Finance,83,67,17.8,Bachelors,N,1
Male,36,14,2,married,IT,78,85,18.3,Bachelors,N,1
Female,33,34,1,divorced,Engineering,71,85,12.6,Masters,Y,1
Female,49,21,1,single,Marketing,55,72,30.0,Bachelors,Y,0
Female,60,31,1,married,Marketing,56,77,39.5,Bachelors,Y,0
Female,41,18,2,single,Marketing,65,61,23.0,Masters,Y,0
Male,40,16,3,divorced,Finance,95,83,23.7,Masters,N,1
Female,42,32,1,single,Marketing,52,78,20.4,Masters,Y,0
Male,30,14,1,single,HR,100,90,6.3,Bachelors,N,0
Male,21,11,2,married,Finance,71,48,6.8,Bachelors,Y,0
Male,30,23,3,married,IT,80,58,12.3,Bachelors,N,1
Male,24,17,2,divorced,HR,92,69,4.5,Bachelors,N,1
Male,49,15,2,divorced,Finance,75,97,31.4,Masters,N,1
Female,41,30,1,married,Finance,67,80,18.9,Bachelors,Y,0
Female,39,45,1,married,Engineering,87,70,20.8,Bachelors,N,0
Female,49,36,1,married,HR,83,80,29.5,Bachelors,Y,0
Male,27,24,1,divorced,HR,88,61,6.5,PhD,Y,0
Female,35,32,1,married,HR,68,91,14.0,PhD,Y,0
Female,42,30,2,married,Marketing,69,90,21.6,Bachelors,N,1
Male,44,3,1,married,Marketing,67,89,24.6,Bachelors,N,0
Female,46,25,2,married,IT,66,60,28.3,Masters,N,0
Male,37,15,2,single,IT,80,48,17.7,Masters,Y,1
Male,36,6,2,single,IT,79,67,19.0,Masters,N,1
Female,45,23,1,single,Marketing,73,89,28.2,Bachelors,N,0
Male,37,6,1,married,Engineering,93,82,17.0,Bachelors,N,1
Male,27,17,2,single,IT,61,72,8.5,Masters,N,0
Female,42,34,1,divorced,Finance,62,89,20.1,PhD,N,0
Female,33,36,1,single,Marketing,83,98,12.7,Bachelors,Y,0
Male,36,20,1,divorced,Engineering,109,60,15.2,Bachelors,N,0
Male,32,12,3,divorced,Finance,67,87,13.9,Bachelors,N,1
Male,56,6,2,divorced,Finance,72,87,38.9,Bachelors,Y,1
Female,41,19,1,married,Marketing,54,73,21.5,Bachelors,Y,0
Male,24,10,2,single,HR,55,58,6.2,PhD,N,0
Male,34,12,1,married,Engineering,83,79,13.3,Bachelors,N,0
Female,46,29,1,divorced,Marketing,77,103,27.8,Bachelors,Y,0
Male,49,11,3,divorced,HR,76,59,29.5,Bachelors,N,1
Male,31,20,1,single,Marketing,76,93,7.6,Masters,N,0
Male,23,16,1,married,Marketing,78,58,3.5,Bachelors,N,0
Female,48,30,1,divorced,Finance,63,77,30.5,Bachelors,N,0
Male,24,24,1,divorced,Marketing,79,56,4.2,Bachelors,Y,0
Male,32,10,1,married,HR,96,75,12.3,Bachelors,N,0
Female,39,32,1,married,Finance,60,81,16.9,Bachelors,Y,0
Male,35,17,2,married,HR,76,70,12.7,Bachelors,N,0
Male,41,15,1,married,HR,78,62,19.1,Bachelors,Y,1
Male,30,23,3,single,Finance,73,64,15.3,Bachelors,N,1
Male,33,23,3,divorced,HR,80,69,13.9,Masters,N,1
Male,35,12,2,married,IT,50,66,15.3,Bachelors,N,1
Male,37,16,3,single,Marketing,86,69,17.9,Bachelors,N,1
Male,36,19,1,divorced,Finance,68,52,14.2,Bachelors,N,1
Male,39,16,1,married,Finance,69,44,21.3,Masters,N,0
Female,48,33,1,married,IT,67,84,26.8,Bachelors,Y,1
Female,45,31,1,married,IT,53,84,26.8,Bachelors,Y,0
Female,45,40,1,married,IT,85,82,23.8,PhD,Y,1
Female,29,20,1,married,IT,60,86,11.9,Masters,N,0
Male,36,17,3,single,Engineering,111,64,20.7,PhD,Y,1
Female,45,24,1,married,Finance,77,75,24.1,Masters,N,0
Male,41,21,2,divorced,HR,73,64,22.7,Bachelors,N,1
Female,36,20,1,married,Finance,66,58,13.1,Bachelors,Y,0
Female,36,32,1,single,Finance,71,86,15.0,Bachelors,Y,0
Female,37,26,1,divorced,Finance,90,89,19.8,Masters,N,1
Female,46,25,1,married,IT,81,91,26.7,Bachelors,Y,0
Female,50,21,2,divorced,IT,80,76,27.8,Masters,Y,1
Male,32,15,1,single,Engineering,76,61,11.7,Bachelors,N,0
Male,43,24,2,married,Finance,73,64,25.3,Bachelors,N,1
Female,42,29,2,married,Marketing,77,73,25.5,Masters,N,1
Male,35,21,2,divorced,Engineering,96,45,16.3,Masters,Y,0
Female,40,39,1,married,IT,68,83,19.8,Bachelors,N,0
Female,47,31,1,divorced,Finance,61,90,29.1,Bachelors,Y,0
Male,38,14,1,married,IT,67,72,17.5,Bachelors,N,1
Female,60,32,2,single,HR,49,80,40.5,Masters,Y,0
Female,35,26,1,married,IT,64,72,16.7,Masters,Y,0
Female,46,26,1,divorced,IT,66,89,27.7,Bachelors,N,0
Female,37,20,1,married,Engineering,69,78,12.7,Bachelors,Y,0
Male,29,23,2,divorced,HR,86,55,11.5,Bachelors,Y,0
Female,41,27,3,married,Marketing,64,95,23.0,Bachelors,N,1
Female,43,31,1,married,Marketing,91,87,23.8,Bachelors,Y,0
Male,59,11,1,married,Marketing,66,89,40.9,Bachelors,N,1
Male,34,20,3,single,Finance,88,83,19.2,Bachelors,N,1
Female,32,25,2,married,Marketing,55,72,15.4,Bachelors,Y,0
Male,38,17,1,married,Finance,69,66,16.7,Bachelors,N,0
Female,25,35,1,married,IT,73,92,4.1,Masters,Y,0
Female,41,34,2,married,Marketing,82,65,24.2,Bachelors,Y,0
Male,36,17,1,single,Engineering,76,89,16.1,Bachelors,N,1
Female,48,19,1,single,HR,71,83,24.9,Masters,N,0
Female,49,47,1,married,HR,85,89,30.8,Bachelors,Y,0
Male,31,28,1,single,IT,65,73,8.1,Bachelors,N,0
Male,34,22,3,married,HR,89,70,18.6,Bachelors,Y,1
Male,29,13,1,married,HR,71,66,9.4,Bachelors,N,0
Male,26,17,1,single,IT,82,68,8.4,Bachelors,N,0
Female,44,26,2,married,IT,76,47,25.5,Bachelors,N,1
Male,25,25,1,married,IT,65,76,0.9,PhD,Y,0
Female,38,31,1,married,Engineering,61,106,18.3,Bachelors,Y,0
Male,28,13,2,single,IT,87,60,10.7,Masters,N,1
Male,40,15,1,divorced,IT,76,52,22.1,Bachelors,N,0
Female,56,36,2,divorced,IT,61,98,36.9,Masters,N,0
Female,31,39,2,single,Marketing,72,84,14.4,Bachelors,N,0
Male,21,27,2,married,Marketing,67,80,4.8,Bachelors,N,1
Male,35,22,3,single,Engineering,65,76,17.5,Bachelors,N,0
Male,36,16,1,divorced,Engineering,51,58,16.6,Bachelors,N,0
Male,37,-1,3,married,HR,84,80,18.1,Bachelors,N,1
Female,38,31,2,single,Marketing,70,74,21.1,Bachelors,Y,0
Male,34,17,3,single,Engineering,86,60,18.4,Bachelors,Y,1
Male,38,18,2,single,Engineering,94,77,17.5,Masters,Y,1
Male,44,18,1,married,HR,77,72,23.2,Bachelors,N,0
Female,26,22,1,married,IT,69,84,8.2,Masters,Y,0
Female,39,33,1,married,Finance,74,84,19.4,Masters,Y,0
Male,37,21,1,single,HR,73,79,15.6,PhD,N,0
Female,34,34,1,divorced,Finance,52,95,12.5,Masters,N,0
Male,49,23,3,married,HR,66,72,35.0,Bachelors,Y,1
Male,30,21,1,single,HR,79,87,9.0,Bachelors,N,1
Female,41,27,1,married,IT,81,93,21.4,Bachelors,Y,0
Female,46,29,1,married,Engineering,88,88,25.2,Masters,N,0
Female,37,30,2,married,Marketing,66,73,14.6,PhD,Y,0
Female,27,30,2,married,HR,72,91,7.7,Masters,Y,0
Male,32,23,2,divorced,IT,102,75,16.3,Bachelors,N,1
Female,50,33,2,married,Finance,76,63,36.3,Bachelors,N,0
Male,33,30,2,divorced,Engineering,81,55,13.5,Bachelors,Y,1
Female,35,43,1,married,HR,72,65,15.7,Bachelors,N,0
Male,43,18,2,married,Finance,86,55,29.7,PhD,N,1
Female,39,6,1,single,HR,55,66,21.4,Masters,Y,0
Male,31,25,2,married,Marketing,89,80,10.6,Masters,N,0
Male,37,14,1,divorced,Marketing,85,70,16.5,Bachelors,N,0
Female,48,25,2,married,Engineering,83,90,30.5,Masters,Y,0
Male,55,15,1,single,Finance,85,56,37.5,Bachelors,N,0
Male,42,15,2,married,Marketing,92,51,21.6,Bachelors,N,1
Male,45,21,3,divorced,IT,68,59,30.5,Bachelors,N,1
Male,31,8,1,married,Engineering,72,78,12.4,Bachelors,N,0
Male,27,11,2,single,HR,81,78,8.4,Masters,N,1
Male,36,20,2,married,Finance,70,67,22.3,Masters,Y,0
Female,42,33,1,married,Finance,80,83,20.2,Masters,Y,0
Male,27,21,1,divorced,IT,63,63,7.7,Bachelors,N,0
Female,40,25,1,married,Marketing,68,71,20.4,Bachelors,N,0
Female,45,24,3,single,Finance,63,84,29.8,Masters,Y,0
Male,38,14,1,single,IT,71,77,20.3,Bachelors,N,0
Female,46,31,2,single,IT,53,101,25.3,Masters,Y,1
Male,38,26,3,married,HR,80,58,22.3,Masters,N,1
Female,37,17,2,single,IT,69,66,22.9,Bachelors,Y,1
Male,31,16,3,married,Engineering,102,64,16.6,Masters,N,1
Male,26,10,1,married,Finance,109,77,4.7,Bachelors,N,1
Female,56,20,1,married,Engineering,57,104,34.4,Bachelors,N,0
Female,42,35,2,married,IT,47,81,25.0,Masters,Y,0
Female,40,33,1,divorced,IT,55,69,19.0,Bachelors,Y,0
Male,28,20,2,single,Engineering,79,56,9.7,Bachelors,N,0
Female,65,35,1,divorced,HR,83,73,43.5,Bachelors,N,0
Male,27,15,3,divorced,IT,74,72,15.1,Bachelors,Y,1
Male,32,15,1,single,Engineering,86,78,12.7,Masters,N,0
Male,39,31,2,married,Engineering,70,72,21.1,Masters,N,0
Female,46,28,1,single,Finance,64,71,22.7,Bachelors,Y,0
Male,43,22,2,married,HR,82,54,23.3,Bachelors,N,0
Male,50,18,1,divorced,Marketing,79,77,29.9,Bachelors,N,1
Female,46,18,1,married,Engineering,69,73,25.9,PhD,N,0
Male,27,5,2,married,Finance,67,64,12.3,Masters,N,0
Male,33,14,1,single,Marketing,94,57,13.2,Bachelors,N,1
Male,38,24,1,single,Finance,94,51,20.1,Masters,Y,1
Female,58,34,1,single,Finance,84,99,38.4,Bachelors,Y,0
Male,24,23,2,married,HR,71,62,7.7,Bachelors,Y,0
Male,45,12,3,single,IT,81,46,25.7,Masters,N,1
Female,43,39,1,married,HR,63,81,20.5,Bachelors,Y,0
Female,48,24,2,single,Marketing,58,78,31.8,Bachelors,N,0
Male,35,19,2,married,HR,83,47,20.0,Bachelors,N,1
Female,35,29,1,divorced,IT,44,93,11.6,Masters,Y,0
Female,48,28,1,single,HR,80,87,28.0,Masters,N,0
Female,47,38,2,married,HR,56,90,26.0,Bachelors,Y,1
Male,43,13,2,divorced,HR,76,73,23.7,Bachelors,Y,1
Female,41,21,1,single,Engineering,42,64,17.2,Bachelors,Y,0
Male,31,18,1,married,Engineering,101,69,10.8,Bachelors,Y,1
Male,23,15,2,divorced,HR,87,64,4.6,Masters,N,0
Male,42,38,3,married,IT,81,62,25.6,Bachelors,N,1
Male,39,22,1,single,IT,71,89,18.4,Bachelors,N,0
Male,28,15,1,divorced,IT,67,58,9.3,Bachelors,Y,0
Female,37,23,1,married,IT,67,74,20.4,Masters,N,1
Male,32,6,2,married,Finance,83,70,11.6,Bachelors,N,0
Male,24,11,1,married,HR,77,74,2.3,Masters,N,0
Male,29,18,3,divorced,HR,86,90,13.3,Bachelors,N,1
Male,26,26,1,divorced,Finance,102,68,5.5,Bachelors,N,0
Female,38,36,1,married,IT,57,83,17.4,Bachelors,Y,0
Male,30,19,2,single,Marketing,82,55,9.4,Bachelors,N,0
Male,22,16,1,married,Marketing,100,76,1.1,Bachelors,N,0
Male,52,19,2,single,Finance,76,93,33.1,Bachelors,Y,1
Male,46,14,1,single,Marketing,78,64,26.4,Masters,N,1
Male,29,28,1,divorced,Engineering,85,79,7.2,Bachelors,N,1
Female,44,28,1,married,HR,78,63,25.8,PhD,Y,0
Female,45,29,1,single,Marketing,82,75,22.5,Bachelors,Y,0
Male,45,4,2,married,Engineering,81,66,30.1,PhD,N,1
Female,35,28,1,divorced,HR,60,84,13.4,Masters,N,0
Female,50,35,1,divorced,Engineering,76,78,32.9,Bachelors,N,0
Female,37,23,1,married,HR,58,93,15.5,Masters,N,0
Male,25,13,2,married,HR,83,63,8.7,Bachelors,N,0
Male,41,22,3,married,Marketing,80,78,24.3,Bachelors,N,1
Male,46,9,2,divorced,Finance,80,71,28.2,Bachelors,N,1
Female,62,36,1,married,Marketing,69,67,43.2,Masters,Y,1
Female,32,26,2,married,IT,82,53,13.3,Bachelors,Y,1
Male,41,15,2,divorced,Engineering,87,71,19.2,PhD,N,1
Male,32,11,2,single,IT,88,61,12.7,Bachelors,N,1
Female,48,32,2,single,HR,64,83,29.0,Bachelors,Y,0
Female,30,44,2,single,Marketing,50,64,15.5,Bachelors,Y,0
Female,31,34,1,married,IT,65,86,10.9,Masters,Y,0
Female,35,24,1,divorced,IT,75,98,15.3,Masters,Y,1
Male,36,24,1,single,IT,80,67,15.8,Masters,N,1
Female,36,28,2,married,HR,64,56,18.4,Masters,Y,0
Female,47,38,1,married,HR,72,79,24.5,Bachelors,Y,0
Male,44,22,2,married,HR,76,61,24.6,Bachelors,Y,1
Male,40,0,3,single,IT,80,58,25.3,Bachelors,N,1
Female,54,23,1,married,Engineering,46,77,33.6,Bachelors,Y,0
Male,39,23,1,married,Marketing,89,81,18.8,Masters,N,0
Female,32,30,1,divorced,Marketing,77,73,12.0,Masters,Y,0
Female,52,23,3,married,HR,95,88,37.4,Bachelors,Y,1
Female,37,26,2,married,IT,61,77,17.7,Masters,Y,1
Male,43,6,2,married,Engineering,73,68,25.2,Bachelors,Y,1
Male,48,17,1,divorced,Finance,82,83,23.7,Bachelors,N,1
Female,45,43,1,divorced,HR,69,76,21.8,Bachelors,Y,0
Male,24,22,2,married,Finance,98,79,5.5,PhD,Y,1
