Applicant_ID,Gender,Age,Ethnicity,Income,Education_Level,Employment_Status,Credit_Score,Loan_Amount,Region,Marital_Status,Loan_Approved
A04332,Non-binary,35,Hispanic,87557.59283636947,Bachelor,Self-employed,351,23664.69408899297,Urban,Married,Yes
A04333,Male,20,Black,100159.12191724643,Bachelor,Employed,316,13265.956966678994,Rural,Divorced,Yes
A04334,Non-binary,44,Black,91843.9582807636,Bachelor,Employed,308,19715.7821059227,Suburban,Single,Yes
A04335,Male,34,Other,33534.85286462905,Bachelor,Employed,479,12642.617340273953,Suburban,Single,No
A04336,Male,33,Asian,31602.849308300545,Bachelor,Employed,302,22962.389734774464,Suburban,Single,Yes
A04337,Non-binary,23,White,36185.811361096785,Master,Employed,577,16465.96102768099,Suburban,Married,Yes
A04338,Female,68,Hispanic,62687.748837589614,PhD,Unemployed,466,16943.8295890064,Rural,Divorced,Yes
A04339,Male,24,Asian,20000.0,Bachelor,Self-employed,550,10606.34339337141,Urban,Married,No
A04340,Female,67,Other,48223.96866760999,PhD,Unemployed,573,23784.092025394788,Suburban,Married,No
A04341,Male,31,Other,88141.98578322226,Master,Self-employed,326,26043.33357691464,Suburban,Single,Yes
A04342,Male,55,Black,79648.77661457815,Master,Employed,417,16535.28868755998,Suburban,Single,Yes
A04343,Male,57,Hispanic,49818.10698852985,Master,Employed,651,19189.92522063504,Suburban,Single,Yes
A04344,Male,32,Asian,51332.89117658725,Bachelor,Employed,494,17603.465357318528,Rural,Single,No
A04345,Female,64,Black,71344.83413613809,High School,Employed,572,18908.70056795082,Urban,Single,Yes
A04346,Female,64,Hispanic,78705.37510488398,High School,Employed,616,15901.723083920402,Rural,Single,Yes
A04347,Male,65,White,49337.2546452048,Bachelor,Employed,701,14498.743500115073,Suburban,Married,Yes
A04348,Male,50,White,55312.679565611244,Bachelor,Employed,828,26843.09856262583,Suburban,Married,Yes
A04349,Female,60,Black,48679.80542959953,Bachelor,Self-employed,347,6801.422500207886,Rural,Divorced,No
A04350,Non-binary,44,Asian,33373.011172495724,Master,Employed,315,22520.57134507398,Suburban,Married,No
A04351,Non-binary,46,Hispanic,55605.12503956372,High School,Employed,769,21416.66112316974,Rural,Single,Yes
A04352,Female,54,White,54081.44919582473,High School,Employed,582,28269.59470345299,Rural,Single,No
A04353,Male,22,White,34787.11768022689,PhD,Self-employed,313,18818.070652408125,Urban,Divorced,Yes
A04354,Male,46,Asian,72921.61875275458,PhD,Self-employed,647,18143.485456698887,Urban,Single,Yes
A04355,Non-binary,49,Black,69666.41357251779,High School,Employed,666,15957.694564666694,Urban,Divorced,Yes
A04356,Non-binary,23,Other,73914.39401690153,High School,Unemployed,527,21777.818445867164,Urban,Divorced,Yes
A04357,Female,19,Hispanic,44638.592890712636,Master,Self-employed,672,16458.842203522407,Rural,Single,Yes
A04358,Non-binary,23,White,20328.486437707055,PhD,Employed,840,14356.072865302296,Suburban,Married,Yes
A04359,Female,63,Other,69346.62259291299,Bachelor,Self-employed,839,16314.580451124712,Rural,Married,Yes
A04360,Non-binary,60,Asian,46717.74570740573,Master,Unemployed,704,15265.934171829122,Suburban,Married,Yes
A04361,Non-binary,21,Black,42186.63733508598,PhD,Employed,707,14970.216537161265,Urban,Divorced,Yes
A04362,Non-binary,46,Hispanic,34858.93850713115,Bachelor,Self-employed,359,20426.54432320969,Suburban,Married,No
A04363,Male,42,Asian,54493.54943825692,Bachelor,Unemployed,351,19027.317021938943,Suburban,Divorced,Yes
A04364,Male,26,Black,91546.54594100946,High School,Self-employed,449,22747.96346752817,Rural,Divorced,Yes
A04365,Male,20,Asian,49891.00957288971,High School,Self-employed,471,20736.149381906802,Urban,Single,No
A04366,Non-binary,43,White,38203.93911666132,Bachelor,Employed,617,13986.39142111323,Rural,Single,Yes
A04367,Female,65,White,73038.66802060057,Bachelor,Employed,788,9387.246139095487,Suburban,Married,Yes
A04368,Female,60,Other,63456.24559542568,High School,Self-employed,848,14719.207660691049,Suburban,Single,Yes
A04369,Female,44,Asian,20000.0,High School,Unemployed,423,23818.832320033664,Suburban,Married,No
A04370,Female,53,White,73246.92639506573,High School,Employed,577,23705.549379531854,Rural,Divorced,Yes
A04371,Male,49,Black,102569.355370032,High School,Self-employed,511,24923.387597601082,Rural,Single,Yes
A04372,Male,18,Other,20000.0,PhD,Self-employed,726,24189.69981473388,Rural,Married,Yes
A04373,Non-binary,33,Hispanic,35285.87951955752,High School,Employed,758,25435.72772188907,Urban,Single,Yes
A04374,Non-binary,68,Asian,20000.0,Master,Employed,832,22031.581920747954,Suburban,Single,Yes
A04375,Female,65,White,58493.911585183305,Master,Self-employed,591,29014.704921320284,Rural,Divorced,Yes
A04376,Male,28,Black,79807.72473222706,Master,Employed,441,21468.25290531775,Rural,Single,Yes
A04377,Female,43,Asian,62110.01499592559,High School,Self-employed,687,29996.319088925316,Rural,Married,Yes
A04378,Non-binary,57,Black,87839.9139622534,Bachelor,Unemployed,477,16868.057126421365,Rural,Single,Yes
A04379,Non-binary,18,Other,76611.00580660268,Bachelor,Employed,384,16740.302870176107,Rural,Divorced,Yes
A04380,Female,43,White,94042.94647004353,PhD,Employed,504,19038.08724589981,Rural,Divorced,Yes
A04381,Non-binary,45,White,83204.2153621419,High School,Self-employed,849,19812.6027309312,Rural,Divorced,Yes
A04382,Female,26,Other,51941.13862780991,Master,Employed,634,18393.7798953658,Urban,Married,Yes
A04383,Male,61,Black,61334.5291246968,Bachelor,Unemployed,688,22698.339389815555,Rural,Divorced,Yes
A04384,Female,39,Asian,42626.46169038054,High School,Self-employed,465,19488.396916592297,Urban,Divorced,No
A04385,Male,25,Black,55386.87662263903,Master,Unemployed,835,16964.123625243003,Urban,Married,Yes
A04386,Male,66,Asian,61236.6334403624,Master,Unemployed,829,18019.858904667057,Suburban,Married,Yes
A04387,Non-binary,59,Other,58301.85352929292,Master,Unemployed,521,26088.11587541719,Suburban,Married,Yes
A04388,Non-binary,44,Hispanic,86845.0705260722,Master,Unemployed,627,21585.829222416876,Urban,Married,Yes
A04389,Non-binary,56,Asian,53396.638749863385,Master,Self-employed,713,11618.615542121708,Urban,Married,Yes
A04390,Female,36,White,41358.27172885286,PhD,Employed,432,27553.12209668081,Rural,Single,No
A04391,Female,42,White,42607.77930193626,Master,Unemployed,478,22167.543048554595,Urban,Divorced,Yes
A04392,Non-binary,55,White,73102.00543245062,PhD,Unemployed,588,23195.65395420405,Rural,Married,Yes
A04393,Female,38,Black,31937.231838220006,Master,Self-employed,648,24645.357172220294,Rural,Divorced,No
A04394,Non-binary,41,Black,55976.276596981654,Master,Unemployed,586,24903.66055995893,Suburban,Single,Yes
A04395,Female,41,Black,86550.00490910842,Master,Unemployed,663,15404.43204398741,Urban,Single,Yes
A04396,Male,36,White,65851.9689148166,Master,Unemployed,382,14648.92606121462,Rural,Married,Yes
A04397,Male,67,Asian,58507.89221762491,PhD,Unemployed,536,31982.00594862084,Urban,Divorced,Yes
A04398,Non-binary,64,White,59281.7919272314,High School,Employed,737,16509.61125427382,Rural,Divorced,Yes
A04399,Female,19,Asian,39408.708155456545,Bachelor,Unemployed,538,21893.267350523485,Suburban,Single,Yes
A04400,Female,31,Black,42857.305791309176,PhD,Self-employed,744,28157.324833964536,Rural,Single,Yes
A04401,Male,49,Hispanic,56096.366541708456,PhD,Employed,365,17782.470212259905,Suburban,Single,No
A04402,Male,59,Black,65425.46060218586,PhD,Self-employed,413,18199.38779834675,Suburban,Married,Yes
A04403,Non-binary,49,Other,78963.00023604222,High School,Employed,488,24632.320433238965,Suburban,Married,Yes
A04404,Male,45,Asian,61851.21234342869,Bachelor,Employed,575,21064.369361217425,Suburban,Single,Yes
A04405,Non-binary,65,Hispanic,87055.48351508495,High School,Unemployed,601,22475.56227382956,Suburban,Divorced,Yes
A04406,Male,56,Black,92103.9603041905,Bachelor,Unemployed,845,19597.86711842695,Urban,Married,Yes
A04407,Male,57,Hispanic,75905.34424964407,Bachelor,Self-employed,779,17368.16928475453,Urban,Divorced,Yes
A04408,Female,59,White,84499.6281611177,Bachelor,Employed,725,18335.294444489748,Rural,Single,Yes
A04409,Male,64,Asian,40185.72957223811,High School,Employed,316,25969.87957043997,Suburban,Married,No
A04410,Male,57,Other,37016.02130623875,Bachelor,Unemployed,346,18521.906054567837,Suburban,Single,No
A04411,Non-binary,30,White,70359.46752580331,Master,Employed,329,22143.618361936205,Urban,Married,Yes
A04412,Male,29,Hispanic,33175.80376265905,PhD,Unemployed,691,15155.997987061124,Urban,Divorced,Yes
A04413,Non-binary,25,Black,54192.563119681334,Bachelor,Unemployed,339,30201.395714575767,Suburban,Single,Yes
A04414,Male,32,Asian,75423.83810659479,PhD,Self-employed,583,21594.374051773524,Urban,Divorced,Yes
A04415,Male,43,Other,88267.45849370414,High School,Unemployed,358,21698.06031811685,Urban,Divorced,No
A04416,Non-binary,29,Black,54915.68699423869,High School,Unemployed,629,24631.39363458194,Suburban,Divorced,Yes
A04417,Female,60,Other,47001.11409384619,Master,Employed,562,17595.521139157237,Suburban,Married,Yes
A04418,Non-binary,68,Asian,66409.23243023166,Bachelor,Self-employed,623,25968.74063295127,Suburban,Divorced,Yes
A04419,Non-binary,63,Hispanic,38529.13112952221,PhD,Self-employed,323,12418.47491222063,Rural,Divorced,No
A04420,Non-binary,44,Other,56534.427034131455,PhD,Self-employed,653,16927.897690882666,Suburban,Married,Yes
A04421,Female,35,Asian,59839.99903447437,PhD,Unemployed,353,15993.861254218637,Rural,Single,No
A04422,Male,62,Other,59440.320146584105,High School,Self-employed,604,10597.010956376625,Urban,Divorced,Yes
A04423,Non-binary,53,Black,61770.06947635764,Bachelor,Unemployed,618,17356.574739288713,Suburban,Married,Yes
A04424,Non-binary,66,Other,43309.70288855716,Master,Unemployed,344,19740.241895758514,Urban,Single,No
A04425,Female,68,Black,45460.14014763166,Master,Unemployed,661,14550.4074052921,Urban,Married,Yes
A04426,Non-binary,44,Black,45057.674779347595,High School,Unemployed,760,13828.383968529259,Rural,Married,Yes
A04427,Male,26,Asian,27598.11321609886,Bachelor,Self-employed,306,20205.375904477085,Suburban,Married,No
A04428,Female,56,White,66836.60643692211,Master,Self-employed,558,19600.042435529347,Rural,Single,Yes
A04429,Male,18,Other,77893.1490338401,Master,Employed,387,18671.27802500835,Urban,Single,Yes
A04430,Male,24,Hispanic,75926.20165707072,High School,Self-employed,488,13669.341278550242,Rural,Divorced,Yes
A04431,Female,43,Black,54750.062790784905,PhD,Employed,754,18027.315160956572,Suburban,Divorced,Yes
A04432,Non-binary,24,White,43779.89521072225,Master,Self-employed,841,16668.628155035905,Suburban,Divorced,Yes
A04433,Male,69,Black,74886.29284725379,High School,Self-employed,816,20429.392688791264,Urban,Divorced,Yes
A04434,Male,24,White,72778.46044749103,Master,Self-employed,659,17205.838536650906,Suburban,Divorced,Yes
A04435,Male,25,White,64348.412848725915,Master,Unemployed,668,19806.230270608146,Rural,Single,Yes
A04436,Male,33,Hispanic,94886.22504846545,High School,Self-employed,499,13445.911955959993,Rural,Married,Yes
A04437,Female,20,White,59471.48957265874,High School,Self-employed,306,13015.765754677157,Urban,Divorced,No
A04438,Female,62,Hispanic,54862.20032150223,Bachelor,Employed,685,22787.699990033063,Urban,Married,Yes
A04439,Male,27,Asian,52003.653378507996,Master,Self-employed,695,23826.762081439243,Rural,Married,Yes
A04440,Non-binary,67,Black,28782.445870383854,PhD,Unemployed,839,18036.379350871164,Urban,Divorced,Yes
A04441,Male,24,Hispanic,73226.79928284585,PhD,Self-employed,446,20138.180638538688,Rural,Married,No
A04442,Non-binary,38,Black,57890.29265684447,Bachelor,Employed,583,17751.434022921363,Rural,Married,Yes
A04443,Male,54,Other,70198.6248271359,Bachelor,Self-employed,398,25486.1286655985,Rural,Married,Yes
A04444,Non-binary,48,Asian,96837.5600418248,High School,Self-employed,806,18984.495163592917,Rural,Married,Yes
A04445,Male,40,Other,52184.96460190765,PhD,Employed,773,17505.62173565127,Urban,Married,Yes
A04446,Non-binary,44,Other,20000.0,Master,Self-employed,446,24831.49426534892,Rural,Married,No
A04447,Male,39,White,69621.40739021545,High School,Employed,802,16129.598466555619,Suburban,Married,Yes
A04448,Male,56,White,63337.18779785351,Master,Employed,349,20783.08168253299,Urban,Married,Yes
A04449,Non-binary,44,Other,45350.9224805736,PhD,Unemployed,821,14757.650053275724,Rural,Married,Yes
A04450,Female,66,White,67945.32671242996,High School,Unemployed,524,23322.748099707176,Urban,Married,Yes
A04451,Non-binary,21,Black,75721.9264020875,Master,Employed,381,24077.09429772246,Suburban,Single,Yes
A04452,Female,41,White,41067.80179576905,Bachelor,Unemployed,481,13556.531008374996,Suburban,Single,No
A04453,Male,40,Other,53973.36277193235,Master,Unemployed,821,12776.791040136457,Rural,Single,Yes
A04454,Non-binary,65,White,89535.07459697856,Master,Employed,659,21442.70851756858,Suburban,Married,Yes
A04455,Non-binary,36,White,45567.5561754127,High School,Self-employed,534,29704.094946143283,Rural,Divorced,Yes
A04456,Non-binary,59,Hispanic,61333.395108275705,PhD,Self-employed,625,24419.855361969065,Rural,Divorced,Yes
A04457,Female,20,Hispanic,20000.0,Master,Self-employed,766,18938.325997071937,Urban,Single,Yes
A04458,Female,44,Other,30363.0899783741,Master,Unemployed,746,15728.493629287488,Rural,Married,Yes
A04459,Male,20,Black,63150.349946655995,Master,Unemployed,845,13919.392202366256,Rural,Divorced,Yes
A04460,Female,45,Asian,84559.75619171202,Master,Self-employed,342,23585.371793072074,Rural,Divorced,Yes
A04461,Female,34,Asian,32759.40635997998,Bachelor,Employed,681,24613.870593455173,Rural,Married,Yes
A04462,Male,48,Other,61491.28124120993,PhD,Employed,432,16844.203024039667,Rural,Married,Yes
A04463,Non-binary,27,Black,52485.641818925666,PhD,Employed,702,18766.359111448575,Rural,Single,Yes
A04464,Non-binary,66,Black,79061.76109984987,High School,Unemployed,669,20234.781690573516,Rural,Married,Yes
A04465,Male,39,Black,35643.933893548296,Master,Self-employed,353,29064.23229430748,Urban,Single,No
A04466,Non-binary,47,Hispanic,68601.55296734971,High School,Employed,458,20325.765792715472,Urban,Married,Yes
A04467,Female,66,Other,46926.18626007486,Bachelor,Self-employed,437,15095.240725389787,Rural,Married,Yes
A04468,Male,38,Asian,64460.7604965295,Bachelor,Self-employed,832,14216.78848017181,Urban,Divorced,Yes
A04469,Male,53,Black,61378.62104616945,Master,Unemployed,553,15443.878633984958,Rural,Married,Yes
A04470,Male,40,Other,54964.41851714764,High School,Employed,601,26320.110046487825,Rural,Single,Yes
A04471,Non-binary,55,Asian,69556.2369253877,High School,Unemployed,373,22565.70199539479,Suburban,Married,No
A04472,Male,29,Hispanic,60873.05468605922,PhD,Self-employed,831,18272.531733308195,Urban,Single,Yes
A04473,Male,42,White,57343.8739584661,High School,Self-employed,576,5373.516819010772,Suburban,Divorced,Yes
A04474,Male,37,Asian,52871.66931954514,Bachelor,Self-employed,720,15736.839308375636,Rural,Divorced,Yes
A04475,Non-binary,66,Asian,61551.96779490674,Bachelor,Employed,356,21719.84713554131,Rural,Single,Yes
A04476,Female,66,Asian,64440.87096292144,Master,Employed,368,21760.838072516548,Rural,Single,No
A04477,Male,59,White,40217.158398387575,High School,Employed,497,21717.295367523115,Urban,Divorced,No
A04478,Female,24,Black,53010.57524165247,High School,Self-employed,451,13263.476054194867,Urban,Married,Yes
A04479,Non-binary,46,White,38896.28110737655,Bachelor,Self-employed,487,20885.006952792774,Urban,Married,Yes
A04480,Non-binary,65,Asian,59203.09154438428,Master,Employed,346,15120.447534720082,Urban,Married,No
A04481,Non-binary,46,Hispanic,48153.35590291944,PhD,Self-employed,799,20009.45513751098,Suburban,Married,Yes
A04482,Non-binary,30,Asian,75415.66295962512,PhD,Self-employed,542,16161.12858519508,Suburban,Married,Yes
A04483,Female,20,Hispanic,73454.53955513379,Master,Self-employed,479,25352.15968333061,Urban,Single,Yes
A04484,Male,19,Other,41545.02872871261,Master,Employed,440,21687.234819954585,Urban,Single,Yes
A04485,Non-binary,33,Hispanic,59953.853092030506,PhD,Unemployed,798,19283.83658051603,Suburban,Married,Yes
A04486,Non-binary,47,Asian,72770.33158496728,Bachelor,Unemployed,307,26901.88831478714,Urban,Divorced,Yes
A04487,Female,55,White,56493.83359671942,High School,Unemployed,401,18137.53743690742,Rural,Divorced,No
A04488,Female,23,Asian,45435.6495038891,PhD,Employed,459,12924.635006431072,Rural,Married,Yes
A04489,Non-binary,62,Asian,38151.92943910409,Master,Self-employed,769,25279.36767798835,Urban,Married,Yes
A04490,Male,24,Other,77085.35123156724,Master,Unemployed,304,21261.04929340908,Urban,Single,Yes
A04491,Male,22,Black,78054.2629656994,High School,Unemployed,678,18406.61409323385,Rural,Divorced,Yes
A04492,Non-binary,24,Asian,55841.048022519026,Master,Employed,680,16781.273582823327,Urban,Married,Yes
A04493,Female,51,Other,75322.75169053355,Bachelor,Self-employed,603,22553.91771587085,Rural,Single,Yes
A04494,Non-binary,49,White,20000.0,Master,Self-employed,455,24068.1752216875,Rural,Single,No
A04495,Non-binary,66,Other,86551.09301418472,High School,Employed,599,16166.425406070624,Urban,Married,Yes
A04496,Female,30,Other,56861.10389445643,PhD,Unemployed,571,22826.701018458298,Urban,Married,Yes
A04497,Non-binary,47,Hispanic,62835.53121598979,Bachelor,Self-employed,422,21253.030505841867,Rural,Single,No
A04498,Non-binary,42,Black,53589.645526680615,Master,Self-employed,810,15852.902779869306,Urban,Single,Yes
A04499,Non-binary,38,Black,87914.14963735011,High School,Unemployed,578,20019.29215015865,Urban,Single,Yes
A04500,Female,38,White,38785.367520889326,PhD,Employed,666,17266.737096532797,Suburban,Married,Yes
A04501,Male,45,Other,89489.20653213671,PhD,Unemployed,832,26201.691022058043,Suburban,Single,Yes
A04502,Male,65,White,67925.41841890222,High School,Self-employed,422,16755.41363600162,Rural,Single,No
A04503,Female,37,White,72453.28431836316,PhD,Employed,685,27544.368980647658,Rural,Divorced,Yes
A04504,Male,51,Black,53415.908733421675,PhD,Unemployed,696,20657.057153311813,Rural,Married,Yes
